SRN,marks,course,session_no
1103,83,Library,2021
1103,6,Civics,2021
1103,40,English,2021
1103,11,Hindi,2021
1104,48,General Knowledge,2022
1104,19,Biology,2022
1104,54,Moral Science,2022
1104,60,Dance,2022
1104,23,History,2022
1104,41,Library,2022
1104,86,Chemistry,2022
1104,70,Physics,2022
1104,36,Dance,2021
1104,53,Biology,2021
1104,47,General Knowledge,2021
1104,97,Geography,2021
1104,45,Library,2021
1104,87,Civics,2021
1104,63,English,2021
1104,21,Hindi,2021
1105,99,General Knowledge,2022
1105,75,Biology,2022
1105,13,Moral Science,2022
1105,76,Dance,2022
1105,84,History,2022
1105,86,Library,2022
1105,25,Chemistry,2022
1105,51,Physics,2022
1105,31,Dance,2021
1105,70,Biology,2021
1105,85,General Knowledge,2021
1105,52,Geography,2021
1105,7,Library,2021
1105,91,Civics,2021
1105,23,English,2021
1105,99,Hindi,2021
1106,86,General Knowledge,2022
1106,35,Biology,2022
1106,39,Moral Science,2022
1106,46,Dance,2022
1106,98,History,2022
1106,62,Library,2022
1106,50,Chemistry,2022
1106,89,Physics,2022
1106,56,Dance,2021
1106,2,Biology,2021
1106,37,General Knowledge,2021
1106,70,Geography,2021
1106,73,Library,2021
1106,33,Civics,2021
1106,4,English,2021
1106,83,Hindi,2021
1107,35,General Knowledge,2022
1107,28,Biology,2022
1107,21,Moral Science,2022
1107,71,Dance,2022
1107,42,History,2022
1107,66,Library,2022
1107,54,Chemistry,2022
1107,92,Physics,2022
1107,91,Dance,2021
1107,73,Biology,2021
1107,55,General Knowledge,2021
1107,99,Geography,2021
1107,50,Library,2021
1107,75,Civics,2021
1107,26,English,2021
1107,46,Hindi,2021
1108,61,General Knowledge,2022
1108,36,Biology,2022
1108,69,Moral Science,2022
1108,75,Dance,2022
1108,85,History,2022
1108,72,Library,2022
1108,37,Chemistry,2022
1108,94,Physics,2022
1108,37,Dance,2021
1108,100,Biology,2021
1108,100,General Knowledge,2021
1108,7,Geography,2021
1108,93,Library,2021
1108,33,Civics,2021
1108,51,English,2021
1108,88,Hindi,2021
1109,24,General Knowledge,2022
1109,40,Biology,2022
1109,76,Moral Science,2022
1109,59,Dance,2022
1109,29,History,2022
1109,84,Library,2022
1109,60,Chemistry,2022
1109,84,Physics,2022
1109,73,Dance,2021
1109,65,Biology,2021
1109,79,General Knowledge,2021
1109,41,Geography,2021
1109,55,Library,2021
1109,40,Civics,2021
1109,61,English,2021
1109,25,Hindi,2021
1110,88,General Knowledge,2022
1110,39,Biology,2022
1110,3,Moral Science,2022
1110,92,Dance,2022
1110,25,History,2022
1110,19,Library,2022
1110,38,Chemistry,2022
1110,81,Physics,2022
1110,39,Dance,2021
1110,77,Biology,2021
1110,38,General Knowledge,2021
1110,72,Geography,2021
1110,39,Library,2021
1110,48,Civics,2021
1110,0,English,2021
1110,85,Hindi,2021
1111,86,General Knowledge,2022
1111,16,Biology,2022
1111,87,Moral Science,2022
1111,34,Dance,2022
1111,52,History,2022
1111,87,Library,2022
1111,49,Chemistry,2022
1111,26,Physics,2022
1111,87,Dance,2021
1111,3,Biology,2021
1111,73,General Knowledge,2021
1111,86,Geography,2021
1111,33,Library,2021
1111,44,Civics,2021
1111,44,English,2021
1111,66,Hindi,2021
1112,54,General Knowledge,2022
1112,100,Biology,2022
1112,44,Moral Science,2022
1112,31,Dance,2022
1112,74,History,2022
1112,56,Library,2022
1112,86,Chemistry,2022
1112,83,Physics,2022
1112,85,Dance,2021
1112,56,Biology,2021
1112,64,General Knowledge,2021
1112,26,Geography,2021
1112,85,Library,2021
1112,91,Civics,2021
1112,78,English,2021
1112,22,Hindi,2021
1113,58,General Knowledge,2022
1113,30,Biology,2022
1113,63,Moral Science,2022
1113,87,Dance,2022
1113,78,History,2022
1113,39,Library,2022
1113,100,Chemistry,2022
1113,98,Physics,2022
1113,72,Dance,2021
1113,70,Biology,2021
1113,100,General Knowledge,2021
1113,67,Geography,2021
1113,22,Library,2021
1113,65,Civics,2021
1113,75,English,2021
1113,28,Hindi,2021
1114,23,General Knowledge,2022
1114,69,Biology,2022
1114,75,Moral Science,2022
1114,24,Dance,2022
1114,92,History,2022
1114,95,Library,2022
1114,40,Chemistry,2022
1114,48,Physics,2022
1114,7,Dance,2021
1114,69,Biology,2021
1114,83,General Knowledge,2021
1114,29,Geography,2021
1114,38,Library,2021
1114,54,Civics,2021
1114,91,English,2021
1114,10,Hindi,2021
1115,43,General Knowledge,2022
1115,3,Biology,2022
1115,99,Moral Science,2022
1115,13,Dance,2022
1115,69,History,2022
1115,17,Library,2022
1115,87,Chemistry,2022
1115,13,Physics,2022
1115,14,Dance,2021
1115,95,Biology,2021
1115,62,General Knowledge,2021
1115,28,Geography,2021
1115,46,Library,2021
1115,22,Civics,2021
1115,26,English,2021
1115,29,Hindi,2021
1116,32,General Knowledge,2022
1116,84,Biology,2022
1116,66,Moral Science,2022
1116,70,Dance,2022
1116,56,History,2022
1116,74,Library,2022
1116,100,Chemistry,2022
1116,49,Physics,2022
1116,68,Dance,2021
1116,81,Biology,2021
1116,69,General Knowledge,2021
1116,75,Geography,2021
1116,61,Library,2021
1116,65,Civics,2021
1116,50,English,2021
1116,31,Hindi,2021
1117,33,General Knowledge,2022
1117,56,Biology,2022
1117,44,Moral Science,2022
1117,23,Dance,2022
1117,82,History,2022
1117,73,Library,2022
1117,97,Chemistry,2022
1117,98,Physics,2022
1117,37,Dance,2021
1117,11,Biology,2021
1117,33,General Knowledge,2021
1117,36,Geography,2021
1117,36,Library,2021
1117,66,Civics,2021
1117,53,English,2021
1117,30,Hindi,2021
1118,11,General Knowledge,2022
1118,65,Biology,2022
1118,24,Moral Science,2022
1118,22,Dance,2022
1118,32,History,2022
1118,88,Library,2022
1118,40,Chemistry,2022
1118,19,Physics,2022
1118,99,Dance,2021
1118,38,Biology,2021
1118,27,General Knowledge,2021
1118,57,Geography,2021
1118,54,Library,2021
1118,42,Civics,2021
1118,60,English,2021
1118,87,Hindi,2021
1119,81,General Knowledge,2022
1119,35,Biology,2022
1119,24,Moral Science,2022
1119,69,Dance,2022
1119,63,History,2022
1119,52,Library,2022
1119,10,Chemistry,2022
1119,57,Physics,2022
1119,84,Dance,2021
1119,92,Biology,2021
1119,35,General Knowledge,2021
1119,75,Geography,2021
1119,70,Library,2021
1119,60,Civics,2021
1119,90,English,2021
1119,43,Hindi,2021
1120,52,General Knowledge,2022
1120,97,Biology,2022
1120,94,Moral Science,2022
1120,75,Dance,2022
1120,89,History,2022
1120,45,Library,2022
1120,49,Chemistry,2022
1120,81,Physics,2022
1120,29,Dance,2021
1120,68,Biology,2021
1120,81,General Knowledge,2021
1120,51,Geography,2021
1120,44,Library,2021
1120,17,Civics,2021
1120,47,English,2021
1120,42,Hindi,2021
1121,35,Dance,2022
1121,6,Geography,2022
1121,80,Moral Science,2022
1121,8,Music,2022
1121,86,Chemistry,2022
1121,4,Civics,2022
1121,76,Sports,2022
1121,64,Art,2022
1121,66,Biology,2021
1121,54,Music,2021
1121,51,Mathematics,2021
1121,78,Civics,2021
1121,81,English,2021
1121,35,Physics,2021
1121,60,Hindi,2021
1121,65,Art,2021
1121,88,Moral Science,2020
1121,9,History,2020
1121,10,Library,2020
1121,54,Music,2020
1121,64,Mathematics,2020
1121,24,Civics,2020
1121,57,Physics,2020
1121,76,Sports,2020
1122,72,Dance,2022
1122,65,Geography,2022
1122,2,Moral Science,2022
1122,28,Music,2022
1122,11,Chemistry,2022
1122,98,Civics,2022
1122,93,Sports,2022
1122,38,Art,2022
1122,67,Biology,2021
1122,60,Music,2021
1122,26,Mathematics,2021
1122,63,Civics,2021
1122,33,English,2021
1122,56,Physics,2021
1122,38,Hindi,2021
1122,28,Art,2021
1122,46,Moral Science,2020
1122,44,History,2020
1122,57,Library,2020
1122,94,Music,2020
1122,6,Mathematics,2020
1122,85,Civics,2020
1122,91,Physics,2020
1122,49,Sports,2020
1123,97,Dance,2022
1123,84,Geography,2022
1123,27,Moral Science,2022
1123,61,Music,2022
1123,22,Chemistry,2022
1123,6,Civics,2022
1123,91,Sports,2022
1123,84,Art,2022
1123,69,Biology,2021
1123,98,Music,2021
1123,35,Mathematics,2021
1123,43,Civics,2021
1123,73,English,2021
1123,63,Physics,2021
1123,39,Hindi,2021
1123,81,Art,2021
1123,25,Moral Science,2020
1123,84,History,2020
1123,71,Library,2020
1123,29,Music,2020
1123,77,Mathematics,2020
1123,72,Civics,2020
1123,71,Physics,2020
1123,46,Sports,2020
1124,54,Dance,2022
1124,95,Geography,2022
1124,66,Moral Science,2022
1124,33,Music,2022
1124,85,Chemistry,2022
1124,65,Civics,2022
1124,64,Sports,2022
1124,60,Art,2022
1124,92,Biology,2021
1124,25,Music,2021
1124,52,Mathematics,2021
1124,3,Civics,2021
1124,34,English,2021
1124,91,Physics,2021
1124,51,Hindi,2021
1124,49,Art,2021
1124,77,Moral Science,2020
1124,81,History,2020
1124,62,Library,2020
1124,33,Music,2020
1124,49,Mathematics,2020
1124,95,Civics,2020
1124,47,Physics,2020
1124,92,Sports,2020
1125,87,Dance,2022
1125,78,Geography,2022
1125,99,Moral Science,2022
1125,73,Music,2022
1125,25,Chemistry,2022
1125,77,Civics,2022
1125,12,Sports,2022
1125,39,Art,2022
1125,92,Biology,2021
1125,32,Music,2021
1125,100,Mathematics,2021
1125,82,Civics,2021
1125,87,English,2021
1125,33,Physics,2021
1125,41,Hindi,2021
1125,39,Art,2021
1125,23,Moral Science,2020
1125,83,History,2020
1125,35,Library,2020
1125,41,Music,2020
1125,62,Mathematics,2020
1125,73,Civics,2020
1125,79,Physics,2020
1125,25,Sports,2020
1126,23,Dance,2022
1126,55,Geography,2022
1126,81,Moral Science,2022
1126,97,Music,2022
1126,24,Chemistry,2022
1126,45,Civics,2022
1126,6,Sports,2022
1126,50,Art,2022
1126,24,Biology,2021
1126,47,Music,2021
1126,61,Mathematics,2021
1126,89,Civics,2021
1126,79,English,2021
1126,52,Physics,2021
1126,63,Hindi,2021
1126,28,Art,2021
1126,10,Moral Science,2020
1126,95,History,2020
1126,95,Library,2020
1126,90,Music,2020
1126,31,Mathematics,2020
1126,32,Civics,2020
1126,22,Physics,2020
1126,31,Sports,2020
1127,41,Dance,2022
1127,7,Geography,2022
1127,89,Moral Science,2022
1127,14,Music,2022
1127,42,Chemistry,2022
1127,42,Civics,2022
1127,88,Sports,2022
1127,52,Art,2022
1127,3,Biology,2021
1127,43,Music,2021
1127,55,Mathematics,2021
1127,75,Civics,2021
1127,65,English,2021
1127,59,Physics,2021
1127,81,Hindi,2021
1127,25,Art,2021
1127,13,Moral Science,2020
1127,44,History,2020
1127,47,Library,2020
1127,92,Music,2020
1127,91,Mathematics,2020
1127,42,Civics,2020
1127,17,Physics,2020
1127,61,Sports,2020
1128,67,Dance,2022
1128,74,Geography,2022
1128,25,Moral Science,2022
1128,47,Music,2022
1128,92,Chemistry,2022
1128,80,Civics,2022
1128,55,Sports,2022
1128,2,Art,2022
1128,50,Biology,2021
1128,94,Music,2021
1128,68,Mathematics,2021
1128,15,Civics,2021
1128,78,English,2021
1128,78,Physics,2021
1128,7,Hindi,2021
1128,75,Art,2021
1128,52,Moral Science,2020
1128,77,History,2020
1128,33,Library,2020
1128,92,Music,2020
1128,24,Mathematics,2020
1128,29,Civics,2020
1128,46,Physics,2020
1128,80,Sports,2020
1129,36,Dance,2022
1129,67,Geography,2022
1129,29,Moral Science,2022
1129,66,Music,2022
1129,42,Chemistry,2022
1129,39,Civics,2022
1129,28,Sports,2022
1129,59,Art,2022
1129,13,Biology,2021
1129,94,Music,2021
1129,76,Mathematics,2021
1129,46,Civics,2021
1129,40,English,2021
1129,99,Physics,2021
1129,67,Hindi,2021
1129,45,Art,2021
1129,32,Moral Science,2020
1129,7,History,2020
1129,65,Library,2020
1129,70,Music,2020
1129,49,Mathematics,2020
1129,81,Civics,2020
1129,83,Physics,2020
1129,24,Sports,2020
1130,69,Dance,2022
1130,10,Geography,2022
1130,52,Moral Science,2022
1130,19,Music,2022
1130,57,Chemistry,2022
1130,62,Civics,2022
1130,41,Sports,2022
1130,21,Art,2022
1130,75,Biology,2021
1130,74,Music,2021
1130,57,Mathematics,2021
1130,58,Civics,2021
1130,57,English,2021
1130,94,Physics,2021
1130,21,Hindi,2021
1130,36,Art,2021
1130,67,Moral Science,2020
1130,60,History,2020
1130,53,Library,2020
1130,19,Music,2020
1130,45,Mathematics,2020
1130,35,Civics,2020
1130,83,Physics,2020
1130,48,Sports,2020
1131,28,Dance,2022
1131,92,Geography,2022
1131,44,Moral Science,2022
1131,4,Music,2022
1131,53,Chemistry,2022
1131,39,Civics,2022
1131,25,Sports,2022
1131,15,Art,2022
1131,34,Biology,2021
1131,72,Music,2021
1131,95,Mathematics,2021
1131,13,Civics,2021
1131,60,English,2021
1131,66,Physics,2021
1131,0,Hindi,2021
1131,86,Art,2021
1131,25,Moral Science,2020
1131,24,History,2020
1131,95,Library,2020
1131,51,Music,2020
1131,76,Mathematics,2020
1131,90,Civics,2020
1131,50,Physics,2020
1131,82,Sports,2020
1132,72,Dance,2022
1132,96,Geography,2022
1132,21,Moral Science,2022
1132,72,Music,2022
1132,1,Chemistry,2022
1132,58,Civics,2022
1132,42,Sports,2022
1132,53,Art,2022
1132,22,Biology,2021
1132,55,Music,2021
1132,71,Mathematics,2021
1132,43,Civics,2021
1132,73,English,2021
1132,28,Physics,2021
1132,47,Hindi,2021
1132,78,Art,2021
1132,87,Moral Science,2020
1132,24,History,2020
1132,24,Library,2020
1132,94,Music,2020
1132,58,Mathematics,2020
1132,43,Civics,2020
1132,50,Physics,2020
1132,25,Sports,2020
1133,63,Dance,2022
1133,43,Geography,2022
1133,88,Moral Science,2022
1133,2,Music,2022
1133,67,Chemistry,2022
1133,39,Civics,2022
1133,32,Sports,2022
1133,36,Art,2022
1133,78,Biology,2021
1133,83,Music,2021
1133,73,Mathematics,2021
1133,35,Civics,2021
1133,26,English,2021
1133,52,Physics,2021
1133,10,Hindi,2021
1133,94,Art,2021
1133,45,Moral Science,2020
1133,93,History,2020
1133,87,Library,2020
1133,32,Music,2020
1133,34,Mathematics,2020
1133,46,Civics,2020
1133,21,Physics,2020
1133,16,Sports,2020
1134,54,Dance,2022
1134,8,Geography,2022
1134,27,Moral Science,2022
1134,10,Music,2022
1134,0,Chemistry,2022
1134,54,Civics,2022
1134,35,Sports,2022
1134,70,Art,2022
1134,49,Biology,2021
1134,37,Music,2021
1134,75,Mathematics,2021
1134,92,Civics,2021
1134,62,English,2021
1134,31,Physics,2021
1134,22,Hindi,2021
1134,45,Art,2021
1134,52,Moral Science,2020
1134,80,History,2020
1134,61,Library,2020
1134,91,Music,2020
1134,24,Mathematics,2020
1134,87,Civics,2020
1134,83,Physics,2020
1134,75,Sports,2020
1135,21,Dance,2022
1135,47,Geography,2022
1135,39,Moral Science,2022
1135,34,Music,2022
1135,31,Chemistry,2022
1135,82,Civics,2022
1135,59,Sports,2022
1135,24,Art,2022
1135,58,Biology,2021
1135,71,Music,2021
1135,82,Mathematics,2021
1135,83,Civics,2021
1135,52,English,2021
1135,49,Physics,2021
1135,64,Hindi,2021
1135,54,Art,2021
1135,55,Moral Science,2020
1135,27,History,2020
1135,31,Library,2020
1135,20,Music,2020
1135,52,Mathematics,2020
1135,53,Civics,2020
1135,70,Physics,2020
1135,94,Sports,2020
1136,85,Dance,2022
1136,65,Geography,2022
1136,90,Moral Science,2022
1136,25,Music,2022
1136,21,Chemistry,2022
1136,68,Civics,2022
1136,27,Sports,2022
1136,28,Art,2022
1136,33,Biology,2021
1136,53,Music,2021
1136,29,Mathematics,2021
1136,49,Civics,2021
1136,84,English,2021
1136,25,Physics,2021
1136,4,Hindi,2021
1136,27,Art,2021
1136,66,Moral Science,2020
1136,3,History,2020
1136,59,Library,2020
1136,28,Music,2020
1136,45,Mathematics,2020
1136,68,Civics,2020
1136,88,Physics,2020
1136,53,Sports,2020
1137,56,Dance,2022
1137,28,Geography,2022
1137,53,Moral Science,2022
1137,67,Music,2022
1137,80,Chemistry,2022
1137,76,Civics,2022
1137,30,Sports,2022
1137,67,Art,2022
1137,65,Biology,2021
1137,85,Music,2021
1137,73,Mathematics,2021
1137,6,Civics,2021
1137,70,English,2021
1137,51,Physics,2021
1137,65,Hindi,2021
1137,57,Art,2021
1137,77,Moral Science,2020
1137,100,History,2020
1137,66,Library,2020
1137,23,Music,2020
1137,75,Mathematics,2020
1137,61,Civics,2020
1137,40,Physics,2020
1137,37,Sports,2020
1138,85,Dance,2022
1138,50,Geography,2022
1138,21,Moral Science,2022
1138,84,Music,2022
1138,45,Chemistry,2022
1138,89,Civics,2022
1138,34,Sports,2022
1138,89,Art,2022
1138,42,Biology,2021
1138,12,Music,2021
1138,59,Mathematics,2021
1138,60,Civics,2021
1138,1,English,2021
1138,89,Physics,2021
1138,70,Hindi,2021
1138,37,Art,2021
1138,74,Moral Science,2020
1138,21,History,2020
1138,66,Library,2020
1138,32,Music,2020
1138,5,Mathematics,2020
1138,95,Civics,2020
1138,21,Physics,2020
1138,96,Sports,2020
1139,84,Dance,2022
1139,39,Geography,2022
1139,4,Moral Science,2022
1139,94,Music,2022
1139,45,Chemistry,2022
1139,92,Civics,2022
1139,94,Sports,2022
1139,65,Art,2022
1139,33,Biology,2021
1139,6,Music,2021
1139,27,Mathematics,2021
1139,74,Civics,2021
1139,70,English,2021
1139,37,Physics,2021
1139,73,Hindi,2021
1139,41,Art,2021
1139,46,Moral Science,2020
1139,45,History,2020
1139,72,Library,2020
1139,3,Music,2020
1139,94,Mathematics,2020
1139,16,Civics,2020
1139,96,Physics,2020
1139,15,Sports,2020
1140,6,Dance,2022
1140,41,Geography,2022
1140,26,Moral Science,2022
1140,83,Music,2022
1140,13,Chemistry,2022
1140,44,Civics,2022
1140,96,Sports,2022
1140,85,Art,2022
1140,57,Biology,2021
1140,19,Music,2021
1140,48,Mathematics,2021
1140,53,Civics,2021
1140,17,English,2021
1140,23,Physics,2021
1140,89,Hindi,2021
1140,26,Art,2021
1140,23,Moral Science,2020
1140,76,History,2020
1140,36,Library,2020
1140,21,Music,2020
1140,67,Mathematics,2020
1140,24,Civics,2020
1140,94,Physics,2020
1140,16,Sports,2020
1141,10,General Knowledge,2022
1141,74,Geography,2022
1141,25,Library,2022
1141,95,Music,2022
1141,5,Chemistry,2022
1141,35,Physics,2022
1141,84,Hindi,2022
1141,38,Sports,2022
1141,23,General Knowledge,2021
1141,99,Dance,2021
1141,31,History,2021
1141,93,computer,2021
1141,46,Library,2021
1141,74,Physics,2021
1141,36,Hindi,2021
1141,21,Art,2021
1141,91,General Knowledge,2020
1141,35,computer,2020
1141,100,Music,2020
1141,36,Mathematics,2020
1141,2,English,2020
1141,85,Physics,2020
1141,62,Sports,2020
1141,98,Art,2020
1142,84,General Knowledge,2022
1142,51,Geography,2022
1142,34,Library,2022
1142,83,Music,2022
1142,57,Chemistry,2022
1142,11,Physics,2022
1142,66,Hindi,2022
1142,25,Sports,2022
1142,96,General Knowledge,2021
1142,58,Dance,2021
1142,34,History,2021
1142,70,computer,2021
1142,26,Library,2021
1142,39,Physics,2021
1142,67,Hindi,2021
1142,30,Art,2021
1142,57,General Knowledge,2020
1142,50,computer,2020
1142,95,Music,2020
1142,61,Mathematics,2020
1142,91,English,2020
1142,83,Physics,2020
1142,57,Sports,2020
1142,38,Art,2020
1143,46,General Knowledge,2022
1143,25,Geography,2022
1143,50,Library,2022
1143,71,Music,2022
1143,0,Chemistry,2022
1143,50,Physics,2022
1143,32,Hindi,2022
1143,11,Sports,2022
1143,85,General Knowledge,2021
1143,88,Dance,2021
1143,74,History,2021
1143,68,computer,2021
1143,75,Library,2021
1143,71,Physics,2021
1143,92,Hindi,2021
1143,84,Art,2021
1143,59,General Knowledge,2020
1143,90,computer,2020
1143,80,Music,2020
1143,48,Mathematics,2020
1143,54,English,2020
1143,5,Physics,2020
1143,61,Sports,2020
1143,41,Art,2020
1144,38,General Knowledge,2022
1144,83,Geography,2022
1144,97,Library,2022
1144,42,Music,2022
1144,63,Chemistry,2022
1144,23,Physics,2022
1144,66,Hindi,2022
1144,4,Sports,2022
1144,92,General Knowledge,2021
1144,6,Dance,2021
1144,52,History,2021
1144,15,computer,2021
1144,72,Library,2021
1144,92,Physics,2021
1144,51,Hindi,2021
1144,61,Art,2021
1144,59,General Knowledge,2020
1144,71,computer,2020
1144,50,Music,2020
1144,57,Mathematics,2020
1144,54,English,2020
1144,100,Physics,2020
1144,55,Sports,2020
1144,12,Art,2020
1145,62,General Knowledge,2022
1145,41,Geography,2022
1145,89,Library,2022
1145,86,Music,2022
1145,78,Chemistry,2022
1145,48,Physics,2022
1145,22,Hindi,2022
1145,29,Sports,2022
1145,27,General Knowledge,2021
1145,41,Dance,2021
1145,66,History,2021
1145,79,computer,2021
1145,47,Library,2021
1145,12,Physics,2021
1145,83,Hindi,2021
1145,52,Art,2021
1145,53,General Knowledge,2020
1145,91,computer,2020
1145,62,Music,2020
1145,20,Mathematics,2020
1145,49,English,2020
1145,66,Physics,2020
1145,39,Sports,2020
1145,37,Art,2020
1146,46,General Knowledge,2022
1146,49,Geography,2022
1146,46,Library,2022
1146,63,Music,2022
1146,59,Chemistry,2022
1146,50,Physics,2022
1146,27,Hindi,2022
1146,95,Sports,2022
1146,32,General Knowledge,2021
1146,41,Dance,2021
1146,93,History,2021
1146,56,computer,2021
1146,12,Library,2021
1146,93,Physics,2021
1146,4,Hindi,2021
1146,54,Art,2021
1146,40,General Knowledge,2020
1146,64,computer,2020
1146,58,Music,2020
1146,18,Mathematics,2020
1146,91,English,2020
1146,42,Physics,2020
1146,98,Sports,2020
1146,32,Art,2020
1147,8,General Knowledge,2022
1147,22,Geography,2022
1147,11,Library,2022
1147,36,Music,2022
1147,20,Chemistry,2022
1147,29,Physics,2022
1147,71,Hindi,2022
1147,28,Sports,2022
1147,54,General Knowledge,2021
1147,49,Dance,2021
1147,51,History,2021
1147,61,computer,2021
1147,90,Library,2021
1147,22,Physics,2021
1147,9,Hindi,2021
1147,65,Art,2021
1147,7,General Knowledge,2020
1147,28,computer,2020
1147,72,Music,2020
1147,74,Mathematics,2020
1147,3,English,2020
